time,C1,C2,C3,Cmix,cO,Q_air
330.0,279.9999787196348,279.99992442359695,279.999946367693,279.9994865396238,0.1585714822046529,167.13260591583122
340.0,280.0000034799228,279.99994918083945,279.99997112557935,279.9995113003862,0.1585482912444235,167.26077351963693
350.0,280.0000300572197,279.99997575583734,279.99999770103346,279.99953787876774,0.1585631865442535,167.26077351963693
360.0,280.00004423603616,279.9999899329144,280.00001187843355,279.9995520578483,0.15857530175107318,167.27194770458541
370.0,280.0000473451653,279.99999304071105,280.0000149864647,279.9995551664575,0.15858809902049661,167.27194770458541
380.0,280.00004060781083,279.99998630231477,280.0000082482469,279.99954842784547,0.158598508002387,167.2270255506169
390.0,280.0000314221701,279.9999771158418,279.99999906191726,279.9995392408458,0.15859514238302994,167.2270255506169
400.0,280.00002516726187,279.99997086026747,279.99999280645875,279.99953298495194,0.15859240484950402,167.21570625608788
410.0,280.00002255242083,279.99996824489733,279.99999019118036,279.9995303695456,0.15858719679976865,167.21570625608788
420.0,280.00002399971004,279.9999696917739,279.99999163812635,279.9995318167161,0.15858296069465241,167.2302557352653
430.0,280.00002692672206,279.99997261847125,279.9999945648732,279.9995347438062,0.15858334734516272,167.2302557352653
440.0,280.00002944063397,279.9999751321448,279.99999707858086,279.9995372578035,0.15858366183633144,167.23672940066197
450.0,280.0000308662518,279.99997655758216,279.9999985040416,279.9995386834413,0.1585856227343043,167.23672940066197
460.0,280.0000307443815,279.99997643557305,279.9999983820493,279.999538561473,0.15858721767897144,167.23247001084212
470.0,280.00002990749965,279.99997559858144,279.99999754507076,279.9995377244448,0.15858739308620387,167.23247001084212
480.0,280.00002897152274,279.9999746625171,279.9999966090171,279.99953678832657,0.15858753575824525,167.229422942054
490.0,280.00002831689073,279.99997400781496,279.99999595432365,279.9995361335898,0.15858684923586566,167.229422942054
500.0,280.0000282103708,279.99997390123946,279.99999584775514,279.9995360270252,0.15858629083520387,167.23048406759096
510.0,280.00002840987753,279.9999741007033,279.9999960472241,279.9995362265235,0.15858611613595153,167.23048406759096
520.0,280.0000287339261,279.9999744247191,279.9999963712434,279.99953655058135,0.15858597403991276,167.23176602668735
530.0,280.0000290047777,279.99997469554603,279.9999966420724,279.99953682144235,0.1585861961180083,167.23176602668735
540.0,280.0000290959085,279.99997478665796,279.999996733186,279.9995369125696,0.15858637675082624,167.23158602916058
550.0,280.00002906689446,279.9999747576294,279.99999670415826,279.9995368835435,0.15858647626351352,167.23158602916058
560.0,280.0000289634821,279.9999746542055,279.99999660073524,279.99953678011417,0.1585865572046872,167.23108966805665
570.0,280.00002886007604,279.99997455079006,279.9999964973206,279.9995366766925,0.15858649230357624,167.23108966805665
580.0,280.00002881017986,279.9999745008864,279.9999964474175,279.9995366267869,0.15858643951460613,167.23107520553188
590.0,280.00002880408016,279.9999744947809,279.9999964413125,279.9995366206829,0.15858639276806807,167.23107520553188
600.0,280.0000288337328,279.9999745244289,279.9999964709608,279.99953665033536,0.15858635474558508,167.23125381411177
610.0,280.0000288704478,279.9999745611405,279.9999965076726,279.9995366870516,0.1585863708627909,167.23125381411177
620.0,280.00002889342363,279.9999745841137,279.999996530646,279.9995367100278,0.15858638397212885,167.2312879012292
630.0,280.00002890157276,279.99997459226086,279.99999653879325,279.9995367181764,0.1585864036131554,167.2312879012292
640.0,280.0000288944718,279.99997458515844,279.9999965316909,279.99953671107386,0.15858641958868275,167.2312282913514
650.0,280.00002888240397,279.99997457308945,279.9999965196219,279.99953669900407,0.15858641688212338,167.2312282913514
660.0,280.0000288728839,279.9999745635684,279.9999965101009,279.9995366894825,0.15858641468067458,167.2312062483136
670.0,280.0000288679672,279.9999745586508,279.99999650518333,279.9995366845648,0.15858640708414923,167.2312062483136
680.0,280.0000288690205,279.9999745597036,279.999996506236,279.99953668561784,0.15858640090532258,167.2312244220731
690.0,280.000028872627,279.99997456330954,279.99999650984216,279.9995366892243,0.158586400666408,167.2312244220731
